Date,Issuer,Symbol,Lead/Joint-Lead  Managers,Offer Price,Opening Price,1st Day Close,1st Day % Px Chng ,$ Change Opening,$ Change Close,Star Ratings,Performed
2020/5/6 0:00,Live Oak Acquisition ,LOAK.U,Jefferies,10,10,9.88,-0.012,0,-0.12,1,
2020/5/6 0:00,Sustainable Opportunities Acquisition ,SOAC.U,Citigroup,10,9.9,9.93,-0.007,-0.1,-0.07,1,
2020/5/8 0:00,Ayala Pharmaceuticals ,AYLA,Citigroup/ Jefferies,15,15.66,15.03,0.002,0.66,0.03,3,Missed
2020/5/8 0:00,China Liberal Education Holdings (CLEU),CLEU,Boustead Securities,6,5,4.85,-0.191666667,-1,-1.15,1,
2020/5/8 0:00,Kingsoft Cloud Holdings ,KC,J.P. Morgan/ UBS Investment Bank/ Credit Suisse/ CICC ,17,20.37,23.84,0.402352941,3.37,6.84,2,
2020/5/14 0:00,GigCapital3 ,GIK.U,Nomura/ Oppenheimer,10,9.9,9.91,-0.009,-0.1,-0.09,1,
2020/5/14 0:00,Jaws Acquisition ,JWS.U,Credit Suisse,10,10,10.25,0.025,0,0.25,1,
2020/5/15 0:00,ADC Therapeutics America SA ,ADCI,Morgan Stanley/ BofA Securities/ Cowen and Company,19,30,29.65,0.560526316,11,10.65,1,
2020/5/15 0:00,Novus Capital,NOVSU,EarlyBirdCapital,10,9.97,9.95,-0.005,-0.03,-0.05,1,
2020/5/20 0:00, B. Riley Principal Merger ,BMRG.U,B. Riley FBR,10,10,10,0,0,0,1,
2020/5/21 0:00,Longview Acquisition ,LGVW.U,Cowen/ UBS Investment Bank,10,10,10,0,0,0,1,
2020/5/21 0:00,SelectQuote ,SLQT,Credit Suisse/ Morgan Stanley/ Evercore ISI/ RBC Capital Markets/ Barclays/ Citigroup/ Jefferies,20,26.2,27,0.35,6.2,7,3,
2020/5/22 0:00,Inari Medical ,NRAI,BofA Securities/Morgan Stanley,19,41.3,42.51,1.237368421,22.3,23.51,3,
2020/5/27 0:00,Foley Trasimene Acquisition,WPF.U,Credit Suisse/ BofA Securities,10,10.15,10.18,0.018,0.15,0.18,1,
2020/6/3 0:00,Pliant Therapeutics ,PLRX,Citigroup/ Cowen/ Piper Sandler,16,25,21.3,0.33125,9,5.3,3,
2020/6/3 0:00,Warner Music Group ,WMG,Morgan Stanley/ Credit Suisse/ Goldman Sachs,25,27,30.12,0.2048,2,5.12,2,
2020/6/4 0:00,ZoomInfo Technologies ,ZI,J.P. Morgan/ Morgan Stanley/ Barclays/ Credit Suisse/ BofA Securities/ Deutsche Bank Securities/ RBC Capital Markets/ UBS Investment Ban/ Wells Fargo Securities,21,40,34,0.619047619,19,13,3,
2020/6/5 0:00,Applied Molecular Transport (AMTI),AMTI,BofA Securities/Jefferies/ SVB Leerink,14,26,17.98,0.284285714,12,3.98,2,
2020/6/5 0:00,ARYA Sciences Acquisition Corp II ,ARYBU,Jefferies/ Goldman Sachs,10,10.6,10.79,0.079,0.6,0.79,1,
2020/6/5 0:00,Dada Nexus Limited ,DADA,Goldman Sachs (Asia)/ BofA Securities/ Jefferies,16,18.3,15.99,-0.000625,2.3,-0.01,2,
2020/6/5 0:00,Legend Biotech ,LEGN,Morgan Stanley/ J.P. Morgan Securities/ Jefferies,23,37,37,0.608695652,14,14,2,
2020/6/5 0:00,Mountain Crest Acquisition ,MCACU,Chardan,10,10.05,10.04,0.004,0.05,0.04,1,
2020/6/5 0:00,Shift4 Payments ,FOUR,Citigroup/ Credit Suisse/ Goldman Sachs,23,33,33.54,0.45826087,10,10.54,3,
2020/6/9 0:00,Hudson Executive Investment ,HECCU,Citigroup/ J.P. Morgan,10,10.19,10.25,0.025,0.19,0.25,3,
2020/6/9 0:00,Vroom ,VRM,Goldman Sachs/ BofA Securities/ Allen & Company/ Wells Fargo Securities,22,40.25,47.9,1.177272727,18.25,25.9,4,
2020/6/10 0:00,uCloudlink Group ,UCL,I-Bankers Securities/ Valuable Capital Limited,18,22.5,17.24,-0.042222222,4.5,-0.76,1,
2020/6/11 0:00,Lantern Pharma ,LTRN,ThinkEquity (a division of Fordham Financial Management) ,15,14.8,14.95,-0.003333333,-0.2,-0.05,1,
2020/6/12 0:00,Avidity Biosciences ,RNA,Cowen/ SVB Leerink/ Credit Suisse/ Wells Fargo Securities,18,26.5,28.5,0.583333333,8.5,10.5,3,
2020/6/12 0:00,AZEK Company (The),AZEK,Barclays/ BofA Securities/ Goldman Sachs/ Jefferies,23,27.5,27.15,0.180434783,4.5,4.15,3,
2020/6/12 0:00,Burning Rock Biotech Ltd. ,BNR,Morgan Stanley/ BofA Securities/ Cowen,16.5,22.8,24.63,0.492727273,6.3,8.13,3,
2020/6/12 0:00,Generation Bio,GBIO,J.P. Morgan/ Jefferies/ Cowen,19,22.15,24.69,0.299473684,3.15,5.69,3,
2020/6/12 0:00,Vaxcyte ,PCVX,BofA Securities/ Jefferies/ Evercore ISI,16,20.8,26.15,0.634375,4.8,10.15,3,
2020/6/16 0:00,Royalty Pharma plc ,RPRX,J.P. Morgan/ Morgan Stanley/ BofA Securities/ Goldman Sachs/ Citigroup/ UBS Investment Bank,28,44,44.5,0.589285714,16,16.5,3,
2020/6/17 0:00,Trebia Acquisition ,TRE.U,Credit Suisse/ BofA Securities,10,10.46,10.34,0.034,0.46,0.34,1,
2020/6/19 0:00,Forma Therapeutics Holdings ,FMTX,Jefferies/ SVB Leerink/ Credit Suisse,20,40,39,0.95,20,19,3,
2020/6/19 0:00,Genetron Holdings ,GTH,Credit Suisse/ CICC,16,16.15,16,0,0.15,0,3,Missed
2020/6/19 0:00,Progenity,PROG,Piper Sandler/ Wells Fargo Securities,15,15.11,13.12,-0.125333333,0.11,-1.88,3,Missed
2020/6/19 0:00,Repare Therapeutics ,RPTX,Morgan Stanley/ Goldman Sachs/ Cowen/ Piper Sandler,20,32.05,30.8,0.54,12.05,10.8,3,
2019/1/8 0:00,MMTEC ,MTC,WestPark Capital,4,5.91,7.55,0.8875,1.91,3.55,N/C,
2019/1/29 0:00,Andina Acquisition Corp. III ,ANDAU,Cowen/ Craig-Hallum Capital Group,10,10,10.01,0.001,0,0.01,1,
2019/1/30 0:00,PIMCO Energy & Tactical Credit Opportunities Fund,NRGX,UBS Investment Bank/ BofA Merrill Lynch/ Morgan Stanley/ Wells Fargo Securities/ RBC Capital Markets/ Stifel,20,20,20.2,0.01,0,0.2,1,
2019/1/31 0:00,New Fortress Energy ,NFE,Morgan Stanley/ Barclays,14,13.25,13.07,-0.066428571,-0.75,-0.93,1,
2019/1/31 0:00,Pivotal Acquisition ,PVT.U,Cantor,10,10.05,10.1,0.01,0.05,0.1,1,
2019/2/1 0:00,Gores Metropoulos,GMHIU,Deutsche Bank Securities/ Credit Suisse/ Goldman Sachs,10,10.14,10.12,0.012,0.14,0.12,1,
2019/2/6 0:00,Wealthbridge Acquisition ,HHHHU,Chardan,10,10.01,10.01,0.001,0.01,0.01,1,
2019/2/7 0:00,Alector  ,ALEC,Morgan Stanley/ BofA Merrill Lynch/ Cowen/ Barclays,19,18.7,18,-0.052631579,-0.3,-1,2,Missed
2019/2/7 0:00,Monocle Acquisition ,MNCLU,Cowen/ Chardan,10,10,10.01,0.001,0,0.01,1,
2019/2/8 0:00,Gossamer Bio ,GOSS,BofA Merrill Lynch/ Leerink Partners/ Barclays/ Evercore ISI,16,19,17.94,0.12125,3,1.94,2,
2019/2/8 0:00,Harpoon Therapeutics ,HARP,Citigroup/ Leerink Partners,14,14,13.5,-0.035714286,0,-0.5,1,
2019/2/8 0:00,RMG Acquisition ,RMG.U,Deutsche Bank Securities,10,10.01,10,0,0.01,0,1,
2019/2/13 0:00,IMAC Holdings ,IMAC/IMACW,Dawson James Securities/ Cuttone,5,3.91,4.18,-0.164,-1.09,-0.82,N/C,
2019/2/14 0:00,Avedro ,AVDR,BofA Merrill Lynch/ J.P. Morgan,14,11.6,12.29,-0.122142857,-2.4,-1.71,2,Missed
2019/2/24 0:00,TCR2 Therapeutic ,TCRR,Jefferies/ Leerink Partners/ BMO Capital Markets,15,15.15,15.07,0.004666667,0.15,0.07,1,
2019/2/15 0:00,Hoth Therapeutics ,HOTH,Laidlaw & Company (UK) Ltd.,5.6,6.9,8.53,0.523214286,1.3,2.93,1,Missed
2019/2/15 0:00,Stealth BioTherapeutics ,MITO,Jefferies/ Evercore ISI/ BMO Capital Markets,12,12.1,11.9,-0.008333333,0.1,-0.1,1,
2019/2/22 0:00,Acamar Partners Acquisition,ACAMU,Goldman Sachs/ Deutsche Bank Securities,10,10.02,10,0,0.02,0,N/C,
2019/2/26 0:00,Super League Gaming ,SLGG,Northland Capital/ Markets Lake Street,11,11,8.5,-0.227272727,0,-2.5,1,
2019/2/28 0:00,DiamondPeak Holdings ,DPHCU,Deutsche Bank Securities,10,10,10,0,0,0,1,
2019/2/28 0:00,Kaleido Biosciences ,KLDO,Goldman Sachs/ J.P. Morgan/ Morgan Stanley,15,12.8,14.23,-0.051333333,-2.2,-0.77,1,
2019/2/28 0:00,Tortoise Acquisition ,SHLLU,Barclays/ Goldman Sachs/ UBS Investment Bank,10,10.02,10,0,0.02,0,1,
2019/3/1 0:00,Hennessy Capital Acquisition ,HCACU,Nomura/ Stifel,10,10,10.02,0.002,0,0.02,1,
2019/3/5 0:00,Tuscan Holdings ,THCBU,EarlyBirdCapital,10,10.1,10.13,0.013,0.1,0.13,1,
2019/3/7 0:00,ShockWave Medical ,SWAV,Morgan Stanley/ BofA Merrill Lynch,17,24.8,30.5,0.794117647,7.8,13.5,2,
2019/3/8 0:00,Crescent Acquisition,CRSAU,Credit Suisse/ BofA Merrill Lynch,10,10,10,0,0,0,1,
2019/3/8 0:00,Futu Holdings Limited ,FUTU,Goldman Sachs (Asia)/ UBS Investment Bank/ Credit Suisse,12,14.76,15.32,0.276666667,2.76,3.32,2,
2019/3/14 0:00,Trine Acquisition,TRNEU,BTIG/ Cantor,10,10,10,0,0,0,1,
2019/3/20 0:00,Insurance Acquisition ,INSUU,Cantor,10,10.1,10.1,0.01,0.1,0.1,1,
2019/3/20 0:00,UP Fintech Holding Limited ,TIGR,Citigroup/ Deutsche Bank Securities,8,8.1,10.92,0.365,0.1,2.92,2,
2019/3/21 0:00,Levi Strauss  ,LEVI,Goldman Sachs/ J.P. Morgan,17,22.22,22.41,0.318235294,5.22,5.41,3,
2019/3/25 0:00,8i Enterprises Acquisition ,JFKKU,Chardan,10,10.05,10.03,0.003,0.05,0.03,1,
2019/3/28 0:00,Precision BioSciences ,DTIL,J.P. Morgan/ Goldman Sachs/ Jefferies/ Barclays,16,18,17.44,0.09,2,1.44,2,
2019/3/29 0:00,Lyft ,LYFT,J.P. Morgan/ Credit Suisse/ Jefferies,72,87.24,78.29,0.087361111,15.24,6.29,3,
2019/4/2 0:00,Powerbridge Technologies ,PBTS,Maxim Group/ The Benchmark Company,5,5.5,5.21,0.042,0.5,0.21,N/C,
2019/4/3 0:00,Ruhnn Holding ,RUHN,Citigroup/ UBS Investment Bank,12.5,12.5,7.85,-0.372,0,-4.65,1,
2019/4/4 0:00,NGM Biopharmaceuticals ,NGM,Goldman Sachs/ Citigroup/ Cowen,16,15,14.7,-0.08125,-1,-1.3,3,Missed
2019/4/4 0:00,Replay Acquisition ,RPLA.U,Credit Suisse/ BofA Merrill Lynch,10,10,10.05,0.005,0,0.05,1,
2019/4/4 0:00,Silk Road Medical,SILK,J.P. Morgan/ BofA Merrill Lynch,20,33.15,36.18,0.809,13.15,16.18,3,
2019/4/4 0:00,Tradeweb Markets ,TW,J.P. Morgan/ Citigroup/ Goldman Sachs/ Morgan Stanley�?27.0,34.26,35.81,0.326296296,7.26,8.81,3,,
2019/4/5 0:00,Guardion Health Sciences,GHSI,WallachBeth Capital,4,3.8,3.68,-0.08,-0.2,-0.32,N/C,
2019/4/9 0:00,B. Riley Principal Merger ,BRPM.U,B. Riley FBR,10,10,10,0,0,0,1,
2019/4/11 0:00,PagerDuty ,PD,Morgan Stanley/ J.P. Morgan Securities/ RBC Capital Markets/Allen,24,36.75,38.25,0.59375,12.75,14.25,3,
2019/4/11 0:00,Tufin Software Technologies ,TUFN,J.P. Morgan/ Barclays Capital/ Jefferies,14,18.05,19.1,0.364285714,4.05,5.1,3,
2019/4/12 0:00,Jumia ,JMIA,Morgan Stanley/ Citigroup/ Berenberg/ RBC Capital Markets,14.5,18.95,25.46,0.755862069,4.45,10.96,1,Missed
2019/4/17 0:00,Palomar Holdings ,PLMR,"Barclays/ J.P. Morgan/ Keefe, Woods & Bruyette (A Stifel Company)",15,18.5,18.99,0.266,3.5,3.99,2,
2019/4/17 0:00,Turning Point Therapeutics ,TPTX,Goldman Sachs/ SVB Leerink/ Wells Fargo Securities,18,24.25,28.9,0.605555556,6.25,10.9,2,
2019/4/18 0:00,Brigham Minerals ,MNRL,Credit Suiss/ Goldman Sachs/ Barclays/ RBC Capital Markets/ UBS Investment Bank/ Wells Fargo Securities,18,20,19.92,0.106666667,2,1.92,2,
2019/4/18 0:00,Greenlane Holdings ,GNLN,Cowen/Canaccord Genuity,17,29,21.1,0.241176471,12,2,2,
2019/4/18 0:00,HOOKIPA Pharma ,HOOK,BofA Merrill Lynch/ SVB Leerink/ RBC Capital Markets,14,14.3,14,0,0.3,0,2,Missed
2019/4/18 0:00,Pinterest ,PINS,Goldman Sachs/ J.P. Morgan/ Allen & Company,19,23.5,24.4,0.284210526,4.5,5.4,4,
2019/4/18 0:00,Zoom Video Communications ,ZM,Morgan Stanley/ J. P. Morgan/ Goldman Sachs/ Credit Suisse,36,65,62,0.722222222,29,26,4,
2019/4/26 0:00,Act II Global Acquisition ,ACTTU,Cantor,10,10.1,10.1,0.01,0.1,0.1,1,
2019/5/2 0:00,Beyond Meat ,BYND,Goldman Sachs/ J.P. Morgan/ Credit Suisse,25,46,65.75,1.63,21,40.75,3,
2019/5/2 0:00,So-Young International ,SY,Deutsche Bank Securities/ CICC,13.8,16.5,18.2,0.31884058,2.7,4.4,2,
2019/5/2 0:00,TransMedics Group ,TMDX,Morgan Stanley/ J.P. Morgan,16,20.255,22.36,0.3975,4.255,6.36,2,
2019/5/3 0:00,Red River Bancshares ,RRBI,FIG Partners/ Stephens,45,55,50.25,0.116666667,10,5.25,2,
2019/5/3 0:00,SciPlay,SCPL,BofA Merrill Lynch/ J.P. Morgan/ Deutsche Bank Securities,16,18,15.25,-0.046875,2,-0.75,2,
2019/5/3 0:00,Yunji ,YJ,Morgan Stanley/ Credit Suisse/ J.P. Morgan/ CICC,11,13.42,14.15,0.286363636,2.42,3.15,1,
2019/5/7 0:00,Landcadia Holdings II ,LCAHU,Jefferies,10,10.05,10.03,0.003,0.05,0.03,1,
2019/5/7 0:00,Trevi Therapeutics ,TRVI,SVB Leerink/Stifel/ BMO Capital Markets,10,9.5,7.89,-0.211,-0.5,-2.11,1,
2019/5/8 0:00,Parsons ,PSN,Goldman Sachs/ BofA Merrill Lynch/ Morgan Stanley,27,30.65,30.07,0.113703704,3.65,3.07,2,
2019/5/9 0:00,Axcella Health ,AXLA,Goldman Sachs/ J.P. Morgan/ SVB Leerink,20,15.12,13.8,-0.31,-4.88,-6.2,2,Missed
2019/5/9 0:00,Cortexyme ,CRTX,BofA Merrill Lynch/ Credit Suisse,17,20,32.89,0.934705882,3,15.89,1,Missed
2019/5/9 0:00,HeadHunter Group PLC ,HHR,Morgan Stanley/ Goldman Sachs/ Credit Suisse/ VTB Capital,13,14.66,15.75,0.211538462,1.66,2.75,2,
2019/5/9 0:00,Mayville Engineering ,MEC,Baird/ Citigroup/ Jefferies,17,17,16.47,-0.031176471,0,-0.53,1,
2019/5/9 0:00,Milestone Pharmaceuticals ,MIST,Jefferies/ Cowen/ Piper Jaffray,15,15.61,16.37,0.091333333,0.61,1.37,2,
2019/5/9 0:00,NextCure,NXTC,"Morgan Stanley/ BofAMerrill Lynch, Pierce/ Piper Jaffray",15,15.5,19.9,0.326666667,0.5,4.9,2,
2019/5/9 0:00,South Plains Financial ,SPFI,"Keefe, Bruyette & Woods (A Stifel Company)/ Sandler O’Neill + Partners",17.5,17.75,17.71,0.012,0.25,0.21,2,
2019/5/10 0:00,Diamond Eagle Acquisition ,DEACU,Deutsche Bank Securities/ Goldman Sachs,10,10.05,10.03,0.003,0.05,0.03,1,
2019/5/10 0:00,Health Sciences Acquisitions ,HSACU,Chardan/ UBS Investment Bank,10,10.2,10.26,0.026,0.2,0.26,1,
2019/5/10 0:00,Jiayin Group ,JFIN,Roth Capital Partners/ Shenwan Hongyuan Securities,10.5,11,16.15,0.538095238,0.5,5.65,1,
2019/5/10 0:00,Sonim Technologies ,SONM,Oppenheimer/ Lake Street,11,11.7,10.99,-0.000909091,0.7,-0.01,1,
2019/5/10 0:00,Uber Technologies ,UBER,Morgan Stanley/ Goldman Sachs/ BofA Merrill Lynch/ Barclays/ Citigroup/ Allen & Company,45,42,41.57,-0.076222222,-3,-3.43,3,Missed
2019/5/14 0:00,AGBA Acquisition ,AGBAU,Maxim Group LLC,10,10.04,10.01,0.001,0.04,0.01,1,
2019/5/14 0:00,Applied Therapeutics ,APLT,Citigroup/ Cowen/ UBS Investment Bank,10,8.04,9.4,-0.06,-1.96,-0.6,1,
2019/5/15 0:00,Postal Realty Trust ,PSTL,Stifel/ Janney Montgomery Scott/ BMO Capital Markets/ Height Capital Markets,17,17,17,0,0,0,1,
2019/5/17 0:00,Avantor ,AVTR,Goldman Sachs/ J.P. Morgan,14,14.72,14.5,0.035714286,0.72,0.5,1,
2019/5/17 0:00,Fastly ,FSLY,BofA Merrill Lynch/ Credit Suisse/ Citigroup,16,21.5,23.99,0.499375,5.5,7.99,3,
2019/5/17 0:00,Luckin Coffee ,LK,Credit Suisse/ Morgan Stanley/ CICC/ Haitong Internationa,17,25,20.38,0.198823529,8,3.38,3,
2019/5/21 0:00,GX Acquisition ,GXGXU,Cantor,10,10.07,10.06,0.006,0.07,0.06,1,
2019/5/23 0:00,Bicycle Therapeutics Limited ,BCYC,Goldman Sachs/ Jefferies/ Piper Jaffray,14,13.37,12,-0.142857143,-0.63,-2,2,Missed
2019/5/23 0:00,IDEAYA Biosciences ,IDYA,J.P. Morgan/ Citigroup/ Jefferies,10,14,11.19,0.119,4,1.19,2,
2019/5/23 0:00,Rattler Midstream Partners,RTLR,Credit Suisse/ BofA Merrill Lynch/ J.P. Morgan,17.5,18.06,18.9,0.08,0.56,1.4,2,
2019/5/30 0:00,Proficient Alpha Acquisition ,PAACU,I-Bankers Securities,10,10.06,10.04,0.004,0.06,0.04,1,
2019/6/6 0:00,GigCapital2 ,GIX.U,EarlyBirdCapital/ Northland Capital Markets,10,10.01,10.02,0.002,0.01,0.02,1,
2019/6/6 0:00,GSX Techedu ,GSX,Credit Suisse/ Deutsche Bank Securities,10.5,12.1,10.48,-0.001904762,1.6,-0.02,1,
2019/6/7 0:00,Haymaker Acquisition Corp. II ,HYACU,Cantor,10,10.1,10.1,0.01,0.1,0.1,1,
2019/6/7 0:00,Revolve Group ,RVLV,Morgan Stanley/ Credit Suisse/ BofA Merrill Lynch,18,25.16,34,0.888888889,7.16,16,3,
2019/6/12 0:00,CrowdStrike Holdings ,CRWD,Goldman Sachs/ J.P. Morgan/ BofA Merrill Lynch/ Barclays,34,63.3,58,0.705882353,29.3,24,4,
2019/6/12 0:00,Mohawk Group Holdings ,MWK,Roth Capital Partners/ A.G.P.,10,10,10,0,0,0,1,
2019/6/13 0:00,Fiverr International  ,FVRR,J.P. Morgan Securities/ Citigroup,21,26,39.9,0.9,5,18.9,2,
2019/6/14 0:00,Chewy ,CHWY,Morgan Stanley/ J.P. Morgan/ Allen & Company,22,36,34.99,0.590454545,14,12.99,3,
2019/6/19 0:00,Stoke Therapeutics ,STOK,J.P. Morgan/ Cowen/ Credit Suisse,18,27.21,25.57,0.420555556,9.21,7.57,2,
2019/6/20 0:00,Akero Therapeutics ,AKRO,J.P. Morgan/ Jefferies/ Evercore ISI,16,16.16,18.32,0.145,0.16,2.32,2,
2019/6/20 0:00,Atreca ,BCEL,Cowen/ Evercore ISI/ Stifel,17,19.9,18.05,0.061764706,2.9,1.05,1,
2019/6/20 0:00,Grocery Outlet Holding ,GO,BofA Merrill Lynch/ Morgan Stanley/ Deutsche Bank Securities/ Jefferies/ Barclays/ Goldman Sachs/ Guggenheim Securities/ UBS Investment Bank/ Cowen,22,31,28.51,0.295909091,9,6.51,3,
2019/6/20 0:00,Personalis ,PSNL,Morgan Stanley/ BofA Merrill Lynch/ Cowen and Company,17,23.7,28.49,0.675882353,6.7,11.49,2,
2019/6/20 0:00,Prevail Therapeutics ,PRVL,Morgan Stanley/ BofA Merrill Lynch/ Cowen and Company,17,15.31,13.6,-0.2,-1.69,-3.4,1,
2019/6/20 0:00,Slack Technologies ,WORK,DPO (Direct Public Offering),26,38.5,38.62,0.485384615,12.5,12.62,N/C,
2019/6/20 0:00,South Mountain Merger ,SMMCU,Citigroup,10,10.03,10,0,0.03,0,1,
2019/6/25 0:00,BlackRock Science and Technology Trust II ,BSTZ,Morgan Stanley/ BofA Merrill Lynch/ UBS Investment Bank/ Wells Fargo Securities/ Raymond James,20,20,20.02,0.001,0,0.02,1,
2019/6/25 0:00,Linx S.A. ,LINX,Goldman Sachs/ Morgan Stanley/ Jefferies/ BofA Merrill Lynch/ Itaú BBA,9.4,9.3,9.09,-0.032978723,-0.1,-0.31,N/C,
2019/6/26 0:00,Cambium Networks ,CMBM,J.P. Morgan/ Goldman Sachs,12,10.08,9.7,-0.191666667,-1.92,-2.3,1,
2019/6/26 0:00,BlackRock Science and Technology Trust II ,BSTZ,Morgan Stanley/ BofA Merrill Lynch/ UBS Investment Bank/ Wells Fargo Securities/ Raymond James,20,20,20.16,0.008,0,0.16,1,
2019/6/27 0:00,Churchill Capital Corp II ,CCX.U,Citigroup,10,10.2,10.14,0.014,0.2,0.14,1,
2019/6/27 0:00,BridgeBio Pharma,BBIO,J.P. Morgan/ Goldman Sachs/ Jefferies/ SVB Leerink/ KKR/ Piper Jaffray/ Mizuho Securities/ BMO Capital Markets/ Raymond James,17,30.61,27.55,0.620588235,13.61,10.55,3,
2019/6/27 0:00,Adaptive Biotechnologies ,ADPT,Goldman Sachs/ J.P. Morgan/ BofA Merrill Lynch,20,39.01,40.3,1.015,19.01,20.3,3,
2019/6/27 0:00,Change Healthcare ,CHNG,Barclays/ Goldman Sachs/ J.P. Morgan,13,14,15,0.153846154,1,2,1,
2019/6/27 0:00,Morphic Holding ,MORF,Jefferies/ Cowen/ BMO Capital Markets/ Wells Fargo Securities,15,18,18,0.2,3,3,3,
2019/6/28 0:00,Karuna Therapeutics ,KRTX,Goldman Sachs/ Citigroup/ Wells Fargo Securities,16,18.5,20.02,0.25125,2.5,4.02,2,
2019/6/28 0:00,The RealReal ,REAL,Credit Suisse/ BofA Merrill Lynch/ UBS Investment Bank,20,28,28.9,0.445,8,8.9,3,
2019/7/12 0:00,Pivotal Investment Corporation II ,PIC.U,Cantor/ BTIG,10,10.1,10.11,0.011,0.1,0.11,1,
2019/7/12 0:00,SC Health ,SCPE.U,Credit Suisse,10,10.13,10.188,0.0188,0.13,0.188,1,
2019/7/12 0:00,Tuscan Holdings Corp. II,THCAU,EarlyBirdCapital,10,10.05,10.04,0.004,0.05,0.04,1,
2019/7/17 0:00,DouYu International Holdings ,DOYU,Morgan Stanley/ J.P. Morgan/ BofA Merrill Lynch/ CMBI,11.5,11.02,11.5,0,-0.48,0,1,Missed
2019/7/18 0:00,AssetMark Financial Holdings ,AMK,J.P. Morgan/ Goldman Sachs/ Credit Suisse/ Huatai Securities (USA),22,25.45,27.04,0.229090909,3.45,5.04,3,
2019/7/18 0:00,Conyers Park II Acquisition ,CPAA.U,Deutsche Bank Securities/ Goldman Sachs,10,10.2,10.23,0.023,0.2,0.23,1,
2019/7/18 0:00,Fulcrum Therapeutics ,FULC,Morgan Stanley/ BofA Merrill Lynch/ SVB Leerink,16,14.5,13.5,-0.15625,-1.5,-2.5,1,
2019/7/18 0:00,Genmab A/S ,GMAB,BofA Merrill Lynch/ Morgan Stanley/ Jefferies,17.75,18.25,18.18,0.024225352,0.5,0.43,N/C,
2019/7/18 0:00,Mirum Pharmaceuticals  ,MIRM,Citigroup/ Evercore ISI/ Guggenheim Securities,15,13,13.21,-0.119333333,-2,-1.79,1,
2019/7/18 0:00,Oaktree Acquisition ,OAC.U,Credit Suisse/ Deutsche Bank Securities,10,10.1,10.13,0.013,0.1,0.13,1,
2019/7/18 0:00,Owl Rock Capital ,ORCC,"Goldman Sachs/ BofA Merrill Lynch/ RBC Capital Markets/ SunTrust Robinson Humphrey/ Wells Fargo Securities/ Credit Suisse/ Deutsche Bank Securities/ JMP Securities/ Keefe, Bruyette & Woods (A Stifel Company)/ Morgan Stanley/ SOCIETE ",15.3,15.5,15.49,0.012418301,0.2,0.19,1,
2019/7/18 0:00,Phreesia ,PHR,J.P. Morgan/ Wells Fargo Securities/ William Blair/ Allen & Company/ Piper Jaffray,18,26.75,25.08,0.393333333,8.75,7.08,3,
2019/7/19 0:00,Afya Limited,AFYA,BofA Merrill Lynch/ Goldman Sachs/ UBS Investment Bank/ Itaú BBA,19,23.5,24.06,0.266315789,4.5,5.06,2,
2019/7/19 0:00,Intercorp Financial Services ,IFS,BofA Merrill Lynch/ J.P. Morgan/ Itaú BBA,46,46,46.11,0.002391304,0,0.11,N/C,
2019/7/19 0:00,Medallia ,MDLA,BofA Merrill Lynch/ Citigroup/ Wells Fargo Securities/ Credit Suisse,21,34,37.05,0.764285714,13,16.05,3,
2019/7/25 0:00,Castle Biosciences ,CSTL,SVB Leerink/ Baird,16,20,21.4,0.3375,4,5.4,2,
2019/7/25 0:00,Fellazo ,FLLCU,Maxim Group,10,10,9.95,-0.005,0,-0.05,1,
2019/7/25 0:00,Health Catalyst ,HCAT,Goldman Sachs/ J.P. Morgan/ William Blair,26,37.5,39.17,0.506538462,11.5,13.17,4,
2019/7/25 0:00,Livongo Health ,LVGO,Morgan Stanley/ Goldman Sachs/ J.P. Morgan,28,40.51,38.1,0.360714286,12.51,10.1,4,
2019/7/25 0:00,ProSight Global ,PROS,Goldman Sachs/ Barclays/ BofA Merrill Lynch,14,16,17.07,0.219285714,2,3.07,1,
2019/7/25 0:00,Sunnova Energy International ,NOVA,BofA Merrill Lynch/ J.P. Morgan/ Goldman Sachs/ Credit Suisse,12,11.05,11.25,-0.0625,-0.95,-0.75,1,
2019/7/26 0:00,Blue Hat Interactive Entertainment Technology ,BHAT,ViewTrade Securities,4,4.49,4.58,0.145,0.49,0.58,N/C,
2019/7/26 0:00,Switchback Energy Acquisition ,SBE.U,Goldman Sachs/ Citigroup,21,34,37.05,0.764285714,13,16.05,1,
2019/7/26 0:00,"Vista Oil & Gas, S.A.B. de C.V. ",VIST,Citigroup/ Credit Suisse,9.25,8.25,9.1,-0.016216216,-1,-0.15,N/C,
2019/7/26 0:00,Wanda Sports Group ,WSG,Morgan Stanley/ Deutsche Bank Securities/ Citigroup,8,6,5.16,-0.355,-2,-2.84,1,
2019/7/31 0:00,Netfin Acquisition ,NFINU,B. Riley FBR,10,10,10.02,0.002,0,0.02,1,
2019/7/31 0:00,Borr Drilling Limited ,BORR,Goldman Sachs/ DNB Markets,9.3,9.54,9.77,0.050537634,0.24,0.47,N/C,
2019/8/1 0:00,Dynatrace Holdings ,DT,Goldman Sachs/ J.P. Morgan/ Citigroup,16,25.5,23.85,0.490625,9.5,7.85,3,
2019/8/1 0:00,Kura Sushi USA  ,KRUS,BMO Capital Markets/ Stephens,14,14.89,19.61,0.400714286,0.89,5.61,1,Missed
